Data Report Date: 2018-01-01							
Report Analyst: John Sand							
							
order_id	quantity	unit_price	order_date	status	product_type	country	deal_size
10383	38	100	22.02.05	Shipped	Classic Cars	Spain	Medium
10394	37	100	15.03.05	Shipped	Classic Cars	Spain	Medium
10413	49	100	05.05.05	Shipped	Classic Cars	USA	Medium
10100	22	86.51	06.01.03	Shipped	Vintage Cars	USA	Small
10110	28	89.27	18.03.03	Shipped	Vintage Cars	UK	Small
10124	36	85.59	21.05.03	Shipped	Vintage Cars	USA	Medium
10148	34	100	11.09.03	Shipped	Vintage Cars	Australia	Medium
10162	39	100	18.10.03	Shipped	Vintage Cars	USA	Medium
10173	21	75.46	05.11.03	Shipped	Vintage Cars	Italy	Small
10182	36	100	12.11.03	Shipped	Vintage Cars	USA	Medium
10193	24	97.55	21.11.03	Shipped	Vintage Cars	Australia	Small
10204	29	85.59	02.12.03	Shipped	Vintage Cars	USA	Small
10213	38	94.79	22.01.04	Shipped	Vintage Cars	UK	Medium
10227	34	100	02.03.04	Shipped	Vintage Cars	France	Medium
10241	42	90.19	13.04.04	Shipped	Vintage Cars	France	Medium
10280	35	100	17.08.04	Shipped	Vintage Cars	Italy	Medium
10288	35	80.99	01.09.04	Shipped	Vintage Cars	Singapore	Small
10302	38	89.27	06.10.03	Shipped	Vintage Cars	UK	Medium
10311	41	81.91	16.10.04	Shipped	Vintage Cars	Spain	Medium
10332	50	100	17.11.04	Shipped	Vintage Cars	UK	Large
10344	21	100	25.11.04	Shipped	Vintage Cars	France	Small
10367	43	62.72	12.01.05	Resolved	Vintage Cars	USA	Small
10380	32	100	16.02.05	Shipped	Vintage Cars	Spain	Medium
10407	6	90.19	22.04.05	On Hold	Vintage Cars	USA	Small
10420	66	92.95	29.05.05	In Process	Vintage Cars	Australia	Medium
10105	41	82.5	11.02.03	Shipped	Vintage Cars	Denmark	Medium
10117	23	97.42	16.04.03	Shipped	Vintage Cars	Singapore	Small
10128	43	92.16	06.06.03	Shipped	Vintage Cars	Spain	Medium
10142	24	70.22	08.08.03	Shipped	Vintage Cars	USA	Small
10153	22	83.38	28.09.03	Shipped	Vintage Cars	Spain	Small
10166	26	73.73	21.10.03	Shipped	Vintage Cars	USA	Small
10177	35	74.6	07.11.03	Shipped	Vintage Cars	Spain	Small
10185	47	77.24	14.11.03	Shipped	Vintage Cars	USA	Medium
10197	50	100	26.11.03	Shipped	Vintage Cars	Spain	Medium
10208	45	87.77	02.01.04	Shipped	Vintage Cars	France	Medium
10221	39	89.53	18.02.04	Shipped	Vintage Cars	Belgium	Medium
10232	23	89.53	20.03.04	Shipped	Vintage Cars	UK	Small
10248	42	75.48	07.05.04	Cancelled	Vintage Cars	USA	Medium
10261	20	89.53	17.06.04	Shipped	Vintage Cars	Canada	Small
10273	33	71.09	21.07.04	Shipped	Vintage Cars	Belgium	Small
10283	34	100	20.08.04	Shipped	Vintage Cars	Canada	Medium
10293	49	100	09.09.04	Shipped	Vintage Cars	Italy	Medium
10306	39	90.4	14.10.04	Shipped	Vintage Cars	UK	Medium
10315	36	100	29.10.04	Shipped	Vintage Cars	France	Medium
10326	50	86.01	09.11.04	Shipped	Vintage Cars	Sweden	Medium
10337	29	100	21.11.04	Shipped	Vintage Cars	USA	Medium
10350	30	100	02.12.04	Shipped	Vintage Cars	Spain	Medium
10372	41	86.89	26.01.05	Shipped	Vintage Cars	Japan	Medium
10383	28	58.58	22.02.05	Shipped	Vintage Cars	Spain	Small
10396	45	100	23.03.05	Shipped	Vintage Cars	USA	Medium
10414	16	75.48	06.05.05	On Hold	Vintage Cars	USA	Small
10103	36	100	29.01.03	Shipped	Trucks and Buses	Norway	Medium
10114	41	100	01.04.03	Shipped	Trucks and Buses	France	Medium
10126	50	100	28.05.03	Shipped	Trucks and Buses	Spain	Large
10140	40	100	24.07.03	Shipped	Trucks and Buses	USA	Medium
10150	49	100	19.09.03	Shipped	Trucks and Buses	Singapore	Medium
10164	45	100	21.10.03	Resolved	Trucks and Buses	Austria	Medium
10175	47	100	06.11.03	Shipped	Trucks and Buses	UK	Medium
10183	21	100	13.11.03	Shipped	Trucks and Buses	USA	Small
10194	32	100	25.11.03	Shipped	Trucks and Buses	France	Medium
10207	47	100	09.12.03	Shipped	Trucks and Buses	USA	Medium
10217	38	100	04.02.04	Shipped	Trucks and Buses	Singapore	Medium
10229	41	100	11.03.04	Shipped	Trucks and Buses	USA	Medium
10245	21	100	04.05.04	Shipped	Trucks and Buses	USA	Small
10259	41	100	15.06.04	Shipped	Trucks and Buses	Singapore	Medium
10270	38	100	19.07.04	Shipped	Trucks and Buses	Australia	Medium
10281	25	99.29	19.08.04	Shipped	Trucks and Buses	USA	Small
10291	48	100	08.09.04	Shipped	Trucks and Buses	Sweden	Medium
10305	22	99.29	13.10.04	Shipped	Trucks and Buses	USA	Small
10313	28	100	22.10.04	Shipped	Trucks and Buses	Canada	Small
10323	47	100	05.11.04	Shipped	Trucks and Buses	Germany	Medium
10334	49	100	19.11.04	On Hold	Trucks and Buses	Sweden	Medium
10347	45	100	29.11.04	Shipped	Trucks and Buses	Australia	Medium
10357	28	100	10.12.04	Shipped	Trucks and Buses	USA	Medium
10370	29	57.53	20.01.05	Shipped	Trucks and Buses	Australia	Small
10382	39	100	17.02.05	Shipped	Trucks and Buses	USA	Medium
10411	46	100	01.05.05	Shipped	Trucks and Buses	Canada	Medium
10425	38	100	31.05.05	In Process	Trucks and Buses	France	Medium
10103	41	47.29	29.01.03	Shipped	Vintage Cars	Norway	Small
10113	50	49.81	26.03.03	Shipped	Vintage Cars	USA	Small
10126	43	53.83	28.05.03	Shipped	Vintage Cars	Spain	Small
10140	29	43.27	24.07.03	Shipped	Vintage Cars	USA	Small
10150	30	42.76	19.09.03	Shipped	Vintage Cars	Singapore	Small
10164	25	53.83	21.10.03	Resolved	Vintage Cars	Austria	Small
10174	49	44.78	06.11.03	Shipped	Vintage Cars	Australia	Small
10183	40	49.3	13.11.03	Shipped	Vintage Cars	USA	Small
10194	41	44.78	25.11.03	Shipped	Vintage Cars	France	Small
10206	21	53.33	05.12.03	Shipped	Vintage Cars	Canada	Small
10215	46	45.28	29.01.04	Shipped	Vintage Cars	USA	Small
10229	39	40.25	11.03.04	Shipped	Vintage Cars	USA	Small
10245	45	59.87	04.05.04	Shipped	Vintage Cars	USA	Small
10258	21	59.87	15.06.04	Shipped	Vintage Cars	Japan	Small
10270	44	58.36	19.07.04	Shipped	Vintage Cars	Australia	Small
10281	44	59.87	19.08.04	Shipped	Vintage Cars	USA	Small
10291	29	51.82	08.09.04	Shipped	Vintage Cars	Sweden	Small
10304	34	49.3	11.10.04	Shipped	Vintage Cars	France	Small
10312	39	56.85	21.10.04	Shipped	Vintage Cars	USA	Small
10324	38	100	05.11.04	Shipped	Vintage Cars	USA	Medium
10333	24	79.86	18.11.04	Shipped	Vintage Cars	USA	Small
10348	29	100	01.11.04	Shipped	Vintage Cars	Spain	Large
10358	30	100	10.12.04	Shipped	Vintage Cars	Spain	Medium
10370	20	100	20.01.05	Shipped	Vintage Cars	Australia	Small
10382	39	100	17.02.05	Shipped	Vintage Cars	USA	Large
10411	35	59.87	01.05.05	Shipped	Vintage Cars	Canada	Small
10424	26	59.87	31.05.05	In Process	Vintage Cars	Spain	Small
10108	44	100	03.03.03	Shipped	Classic Cars	Philippines	Medium
10122	28	100	08.05.03	Shipped	Classic Cars	France	Medium
10135	31	100	02.07.03	Shipped	Classic Cars	USA	Medium
10146	29	100	03.09.03	Shipped	Classic Cars	USA	Medium
10159	32	100	10.10.03	Shipped	Classic Cars	USA	Medium
10169	33	100	04.11.03	Shipped	Classic Cars	Australia	Medium
10180	44	100	11.11.03	Shipped	Classic Cars	France	Medium
10191	32	100	20.11.03	Shipped	Classic Cars	Germany	Medium
10211	41	100	15.01.04	Shipped	Classic Cars	France	Medium
10225	35	100	22.02.04	Shipped	Classic Cars	Switzerland	Medium
10238	44	100	09.04.04	Shipped	Classic Cars	Denmark	Medium
10252	26	100	26.05.04	Shipped	Classic Cars	France	Medium
10264	20	100	30.06.04	Shipped	Classic Cars	USA	Small
10276	48	100	02.08.04	Shipped	Classic Cars	USA	Medium
10287	34	100	30.08.04	Shipped	Classic Cars	Switzerland	Medium
10299	49	100	30.09.04	Shipped	Classic Cars	Finland	Large
10310	40	100	16.10.04	Shipped	Classic Cars	Germany	Medium
10319	45	100	03.11.04	Shipped	Classic Cars	USA	Large
10330	50	100	16.11.04	Shipped	Classic Cars	Philippines	Medium
10342	38	100	24.11.04	Shipped	Classic Cars	Australia	Medium
10355	25	100	07.12.04	Shipped	Classic Cars	Spain	Medium
10363	28	58.18	06.01.05	Shipped	Classic Cars	Finland	Small
10378	49	67.14	10.02.05	Shipped	Classic Cars	Spain	Medium
10390	49	100	04.03.05	Shipped	Classic Cars	USA	Medium
10110	42	61.29	18.03.03	Shipped	Classic Cars	UK	Small
10124	23	57.73	21.05.03	Shipped	Classic Cars	USA	Small
10148	29	81.25	11.09.03	Shipped	Classic Cars	Australia	Small
10161	25	80.54	17.10.03	Shipped	Classic Cars	Denmark	Small
10173	39	71.98	05.11.03	Shipped	Classic Cars	Italy	Small
10182	44	69.84	12.11.03	Shipped	Classic Cars	USA	Medium
10193	25	76.26	21.11.03	Shipped	Classic Cars	Australia	Small
10204	45	76.26	02.12.03	Shipped	Classic Cars	USA	Medium
10213	25	83.39	22.01.04	Shipped	Classic Cars	UK	Small
10227	37	57.73	02.03.04	Shipped	Classic Cars	France	Small
10241	30	66.99	13.04.04	Shipped	Classic Cars	France	Small
10267	36	75.55	07.07.04	Shipped	Classic Cars	USA	Small
10279	26	60.58	09.08.04	Shipped	Classic Cars	Spain	Small
10288	23	73.41	01.09.04	Shipped	Classic Cars	Singapore	Small
10302	23	72.7	06.10.03	Shipped	Classic Cars	UK	Small
10311	25	66.99	16.10.04	Shipped	Classic Cars	Spain	Small
10332	21	100	17.11.04	Shipped	Classic Cars	UK	Medium
10344	26	63.43	25.11.04	Shipped	Classic Cars	France	Small
10367	44	85.25	12.01.05	Resolved	Classic Cars	USA	Medium
10380	24	100	16.02.05	Shipped	Classic Cars	Spain	Medium
10407	66	66.99	22.04.05	On Hold	Classic Cars	USA	Medium
10420	36	57.73	29.05.05	In Process	Classic Cars	Australia	Small
10110	36	85.25	18.03.03	Shipped	Classic Cars	UK	Medium
10124	22	77.9	21.05.03	Shipped	Classic Cars	USA	Small
10148	25	60.26	11.09.03	Shipped	Classic Cars	Australia	Small
10161	37	72.76	17.10.03	Shipped	Classic Cars	Denmark	Small
10172	32	75.69	05.11.03	Shipped	Classic Cars	USA	Small
10182	47	74.22	12.11.03	Shipped	Classic Cars	USA	Medium
10192	37	69.82	20.11.03	Shipped	Classic Cars	USA	Small
10204	20	62.47	02.12.03	Shipped	Classic Cars	USA	Small
10212	41	82.31	16.01.04	Shipped	Classic Cars	Spain	Medium
10226	21	60.26	26.02.04	Shipped	Classic Cars	USA	Small
10241	22	76.43	13.04.04	Shipped	Classic Cars	France	Small
10267	40	80.1	07.07.04	Shipped	Classic Cars	USA	Medium
10279	32	74.96	09.08.04	Shipped	Classic Cars	Spain	Small
10288	36	66.14	01.09.04	Shipped	Classic Cars	Singapore	Small
10301	27	72.02	05.10.03	Shipped	Classic Cars	Norway	Small
10311	26	87.45	16.10.04	Shipped	Classic Cars	Spain	Small
10321	30	70.55	04.11.04	Shipped	Classic Cars	USA	Small
10332	23	56.84	17.11.04	Shipped	Classic Cars	UK	Small
10344	29	59.53	25.11.04	Shipped	Classic Cars	France	Small
10367	21	60.37	12.01.05	Resolved	Classic Cars	USA	Small
10380	34	100	16.02.05	Shipped	Classic Cars	Spain	Medium
10407	26	76.43	22.04.05	On Hold	Classic Cars	USA	Small
10420	60	64.67	29.05.05	In Process	Classic Cars	Australia	Medium
10104	35	55.49	31.01.03	Shipped	Classic Cars	Spain	Small
10115	47	69.36	04.04.03	Shipped	Classic Cars	USA	Medium
10127	20	60.69	03.06.03	Shipped	Classic Cars	USA	Small
10141	20	54.33	01.08.03	Shipped	Classic Cars	Finland	Small
10152	25	65.31	25.09.03	Shipped	Classic Cars	Australia	Small
10165	25	69.36	22.10.03	Shipped	Classic Cars	Singapore	Small
10176	27	68.78	06.11.03	Shipped	Classic Cars	Italy	Small
10184	31	60.11	14.11.03	Shipped	Classic Cars	Spain	Small
10195	44	66.47	25.11.03	Shipped	Classic Cars	USA	Small
10207	49	46.82	09.12.03	Shipped	Classic Cars	USA	Small
10220	26	56.07	12.02.04	Shipped	Classic Cars	Ireland	Small
10230	36	54.33	15.03.04	Shipped	Classic Cars	Germany	Small
10246	44	52.6	05.05.04	Shipped	Classic Cars	Spain	Small
10259	28	46.82	15.06.04	Shipped	Classic Cars	Singapore	Small
10271	45	64.74	20.07.04	Shipped	Classic Cars	USA	Small
10282	29	46.82	20.08.04	Shipped	Classic Cars	USA	Small
10292	40	53.75	08.09.04	Shipped	Classic Cars	USA	Small
10305	45	61.85	13.10.04	Shipped	Classic Cars	USA	Small
10314	44	53.18	22.10.04	Shipped	Classic Cars	Denmark	Small
10324	25	69.16	05.11.04	Shipped	Classic Cars	USA	Small
10336	45	100	20.11.04	Shipped	Classic Cars	France	Medium
10349	48	47.4	01.12.04	Shipped	Classic Cars	USA	Small
10358	44	60.76	10.12.04	Shipped	Classic Cars	Spain	Small
10371	25	97.27	23.01.05	Shipped	Classic Cars	USA	Small
10383	22	91.76	22.02.05	Shipped	Classic Cars	Spain	Small
10394	31	50.29	15.03.05	Shipped	Classic Cars	Spain	Small
10412	21	52.6	03.05.05	Shipped	Classic Cars	Spain	Small
10425	55	46.82	31.05.05	In Process	Classic Cars	France	Small
10107	25	100	24.02.03	Shipped	Motorcycles	USA	Small
10120	35	98.05	29.04.03	Shipped	Motorcycles	Australia	Medium
10134	35	93.54	01.07.03	Shipped	Motorcycles	France	Medium
10145	43	95.8	25.08.03	Shipped	Motorcycles	USA	Medium
10159	44	100	10.10.03	Shipped	Motorcycles	USA	Medium
10168	50	100	28.10.03	Shipped	Motorcycles	USA	Medium
10180	48	100	11.11.03	Shipped	Motorcycles	France	Medium
10188	25	100	18.11.03	Shipped	Motorcycles	Norway	Small
10201	39	100	01.12.03	Shipped	Motorcycles	USA	Medium
10211	25	90.16	15.01.04	Shipped	Motorcycles	France	Small
10223	32	91.29	20.02.04	Shipped	Motorcycles	Australia	Small
10237	20	100	05.04.04	Shipped	Motorcycles	USA	Small
10251	26	100	18.05.04	Shipped	Motorcycles	USA	Small
10263	42	100	28.06.04	Shipped	Motorcycles	USA	Medium
10275	21	100	23.07.04	Shipped	Motorcycles	France	Small
10285	34	100	27.08.04	Shipped	Motorcycles	USA	Medium
10299	47	100	30.09.04	Shipped	Motorcycles	Finland	Medium
10309	21	100	15.10.04	Shipped	Motorcycles	Norway	Small
10318	48	100	02.11.04	Shipped	Motorcycles	USA	Medium
10329	30	87.78	15.11.04	Shipped	Motorcycles	USA	Small
10339	27	84.39	23.11.04	Shipped	Motorcycles	Japan	Small
10362	50	96.92	05.01.05	Shipped	Motorcycles	USA	Medium
10374	38	100	02.02.05	Shipped	Motorcycles	Australia	Medium
10389	45	100	03.03.05	Shipped	Motorcycles	Sweden	Medium
10403	46	100	08.04.05	Shipped	Motorcycles	UK	Medium
10417	35	100	13.05.05	Disputed	Motorcycles	Spain	Medium
10110	29	59.37	18.03.03	Shipped	Classic Cars	UK	Small
10123	50	59.87	20.05.03	Shipped	Classic Cars	France	Small
10137	26	49.81	10.07.03	Shipped	Classic Cars	France	Small
10148	47	56.85	11.09.03	Shipped	Classic Cars	Australia	Small
10161	23	53.33	17.10.03	Shipped	Classic Cars	Denmark	Small
10172	34	42.76	05.11.03	Shipped	Classic Cars	USA	Small
10181	34	53.83	12.11.03	Shipped	Classic Cars	Norway	Small
10192	47	53.83	20.11.03	Shipped	Classic Cars	USA	Small
10204	45	49.81	02.12.03	Shipped	Classic Cars	USA	Small
10212	45	53.33	16.01.04	Shipped	Classic Cars	Spain	Small
10226	36	43.27	26.02.04	Shipped	Classic Cars	USA	Small
10241	21	40.25	13.04.04	Shipped	Classic Cars	France	Small
10266	28	48.3	06.07.04	Shipped	Classic Cars	Italy	Small
10278	35	45.28	06.08.04	Shipped	Classic Cars	USA	Small
10288	50	52.32	01.09.04	Shipped	Classic Cars	Singapore	Small
10301	22	51.32	05.10.03	Shipped	Classic Cars	Norway	Small
10311	45	49.3	16.10.04	Shipped	Classic Cars	Spain	Small
10321	48	42.26	04.11.04	Shipped	Classic Cars	USA	Small
10332	20	87.96	17.11.04	Shipped	Classic Cars	UK	Small
10343	27	36.21	24.11.04	Shipped	Classic Cars	France	Small
10367	38	38.5	12.01.05	Resolved	Classic Cars	USA	Small
10379	32	100	10.02.05	Shipped	Classic Cars	Spain	Medium
10407	64	40.25	22.04.05	On Hold	Classic Cars	USA	Small
10420	37	60.37	29.05.05	In Process	Classic Cars	Australia	Small
10106	28	88.63	17.02.03	Shipped	Planes	Italy	Small
10120	39	100	29.04.03	Shipped	Planes	Australia	Medium
10133	41	94.1	27.06.03	Shipped	Planes	Spain	Medium
10145	40	87.54	25.08.03	Shipped	Planes	USA	Medium
10168	49	100	28.10.03	Shipped	Planes	USA	Medium
10210	27	98.48	12.01.04	Shipped	Planes	Japan	Small
10223	34	100	20.02.04	Shipped	Planes	Australia	Medium
10235	23	96.29	02.04.04	Shipped	Planes	Canada	Small
10250	31	88.63	11.05.04	Shipped	Planes	USA	Small
10262	34	97.38	24.06.04	Cancelled	Planes	Spain	Medium
10275	25	95.2	23.07.04	Shipped	Planes	France	Small
10284	22	100	21.08.04	Shipped	Planes	Norway	Small
10297	32	100	16.09.04	Shipped	Planes	Ireland	Medium
10308	31	100	15.10.04	Shipped	Planes	USA	Medium
10316	25	100	01.11.04	Shipped	Planes	UK	Small
10328	47	87.54	12.11.04	Shipped	Planes	Italy	Medium
10339	21	50.65	23.11.04	Shipped	Planes	Japan	Small
10353	28	71.73	04.12.04	Shipped	Planes	USA	Small
10374	46	94.1	02.02.05	Shipped	Planes	Australia	Medium
10386	33	41.71	01.03.05	Resolved	Planes	Spain	Small
10398	43	100	30.03.05	Shipped	Planes	France	Medium
10401	38	96.29	03.04.05	On Hold	Planes	USA	Medium
10416	47	88.63	10.05.05	Shipped	Planes	Italy	Medium
10101	45	31.2	09.01.03	Shipped	Vintage Cars	Germany	Small
10110	20	35.51	18.03.03	Shipped	Vintage Cars	UK	Small
10124	45	37.84	21.05.03	Shipped	Vintage Cars	USA	Small
10149	36	33.19	12.09.03	Shipped	Vintage Cars	USA	Small
10162	37	27.22	18.10.03	Shipped	Vintage Cars	USA	Small
10173	31	31.53	05.11.03	Shipped	Vintage Cars	Italy	Small
10182	39	36.84	12.11.03	Shipped	Vintage Cars	USA	Small
10193	26	29.21	21.11.03	Shipped	Vintage Cars	Australia	Small
10205	32	37.17	03.12.03	Shipped	Vintage Cars	Spain	Small
10214	20	34.19	26.01.04	Shipped	Vintage Cars	Spain	Small
10227	42	29.21	02.03.04	Shipped	Vintage Cars	France	Small
10243	33	29.54	26.04.04	Shipped	Vintage Cars	USA	Small
10280	20	28.88	17.08.04	Shipped	Vintage Cars	Italy	Small
10288	29	38.17	01.09.04	Shipped	Vintage Cars	Singapore	Small
10304	23	30.2	11.10.04	Shipped	Vintage Cars	France	Small
10312	39	29.54	21.10.04	Shipped	Vintage Cars	USA	Small
10322	20	100	04.11.04	Shipped	Vintage Cars	USA	Small
10332	45	81.91	17.11.04	Shipped	Vintage Cars	UK	Medium
10344	20	35.18	25.11.04	Shipped	Vintage Cars	France	Small
10356	48	100	09.12.04	Shipped	Vintage Cars	France	Large
10367	23	36.29	12.01.05	Resolved	Vintage Cars	USA	Small
10380	32	70.56	16.02.05	Shipped	Vintage Cars	Spain	Small
10391	33	100	09.03.05	Shipped	Vintage Cars	Australia	Large
10409	61	29.54	23.04.05	Shipped	Vintage Cars	Singapore	Small
10420	45	26.88	29.05.05	In Process	Vintage Cars	Australia	Small
10107	38	83.03	24.02.03	Shipped	Motorcycles	USA	Medium
10120	34	83.79	29.04.03	Shipped	Motorcycles	Australia	Small
10134	43	83.03	01.07.03	Shipped	Motorcycles	France	Medium
10145	47	83.03	25.08.03	Shipped	Motorcycles	USA	Medium
10158	22	67.03	10.10.03	Shipped	Motorcycles	Norway	Small
10168	29	75.41	28.10.03	Shipped	Motorcycles	USA	Small
10180	28	68.55	11.11.03	Shipped	Motorcycles	France	Small
10188	40	91.4	18.11.03	Shipped	Motorcycles	Norway	Medium
10201	25	73.88	01.12.03	Shipped	Motorcycles	USA	Small
10210	30	61.7	12.01.04	Shipped	Motorcycles	Japan	Small
10223	38	69.31	20.02.04	Shipped	Motorcycles	Australia	Small
10236	36	87.6	03.04.04	Shipped	Motorcycles	USA	Medium
10250	32	87.6	11.05.04	Shipped	Motorcycles	USA	Small
10263	37	62.46	28.06.04	Shipped	Motorcycles	USA	Small
10275	30	79.98	23.07.04	Shipped	Motorcycles	France	Small
10285	39	70.08	27.08.04	Shipped	Motorcycles	USA	Small
10297	32	65.51	16.09.04	Shipped	Motorcycles	Ireland	Small
10308	47	63.22	15.10.04	Shipped	Motorcycles	USA	Small
10318	26	86.83	02.11.04	Shipped	Motorcycles	USA	Small
10329	37	94.43	15.11.04	Shipped	Motorcycles	USA	Medium
10340	55	79.98	24.11.04	Shipped	Motorcycles	Spain	Medium
10363	21	100	06.01.05	Shipped	Motorcycles	Finland	Medium
10375	23	100	03.02.05	Shipped	Motorcycles	France	Small
10389	49	81.4	03.03.05	Shipped	Motorcycles	Sweden	Medium
10402	59	87.6	07.04.05	Shipped	Motorcycles	France	Medium
10416	32	87.6	10.05.05	Shipped	Motorcycles	Italy	Small
10105	43	100	11.02.03	Shipped	Ships	Denmark	Medium
10117	41	100	16.04.03	Shipped	Ships	Singapore	Medium
10129	45	100	12.06.03	Shipped	Ships	UK	Medium
10142	33	100	08.08.03	Shipped	Ships	USA	Medium
10153	40	100	28.09.03	Shipped	Ships	Spain	Medium
10167	33	100	23.10.03	Cancelled	Ships	Sweden	Medium
10177	50	100	07.11.03	Shipped	Ships	Spain	Medium
10185	30	100	14.11.03	Shipped	Ships	USA	Medium
10197	41	100	26.11.03	Shipped	Ships	Spain	Medium
10208	35	100	02.01.04	Shipped	Ships	France	Medium
10221	49	100	18.02.04	Shipped	Ships	Belgium	Medium
10232	46	100	20.03.04	Shipped	Ships	UK	Medium
10248	48	100	07.05.04	Cancelled	Ships	USA	Medium
10261	36	100	17.06.04	Shipped	Ships	Canada	Medium
10273	22	100	21.07.04	Shipped	Ships	Belgium	Small
10283	42	100	20.08.04	Shipped	Ships	Canada	Medium
10293	21	100	09.09.04	Shipped	Ships	Italy	Small
10306	29	100	14.10.04	Shipped	Ships	UK	Medium
10315	35	100	29.10.04	Shipped	Ships	France	Medium
10326	41	100	09.11.04	Shipped	Ships	Sweden	Medium
10337	29	71.97	21.11.04	Shipped	Ships	USA	Small
10350	34	50.33	02.12.04	Shipped	Ships	Spain	Small
10372	37	100	26.01.05	Shipped	Ships	Japan	Medium
10384	28	80.54	23.02.05	Shipped	Ships	USA	Small
10396	49	100	23.03.05	Shipped	Ships	USA	Medium
10414	23	100	06.05.05	On Hold	Ships	USA	Medium
10101	46	53.76	09.01.03	Shipped	Vintage Cars	Germany	Small
10110	39	44.35	18.03.03	Shipped	Vintage Cars	UK	Small
10124	22	45.25	21.05.03	Shipped	Vintage Cars	USA	Small
10149	49	49.28	12.09.03	Shipped	Vintage Cars	USA	Small
10162	43	36.29	18.10.03	Shipped	Vintage Cars	USA	Small
10173	27	41.22	05.11.03	Shipped	Vintage Cars	Italy	Small
10182	31	36.74	12.11.03	Shipped	Vintage Cars	USA	Small
10193	20	50.62	21.11.03	Shipped	Vintage Cars	Australia	Small
10205	24	38.08	03.12.03	Shipped	Vintage Cars	Spain	Small
10214	49	47.94	26.01.04	Shipped	Vintage Cars	Spain	Small
10227	24	48.38	02.03.04	Shipped	Vintage Cars	France	Small
10244	39	45.25	29.04.04	Shipped	Vintage Cars	Spain	Small
10255	37	45.7	04.06.04	Shipped	Vintage Cars	France	Small
10280	45	47.49	17.08.04	Shipped	Vintage Cars	Italy	Small
10289	45	48.38	03.09.04	Shipped	Vintage Cars	Norway	Small
10304	44	39.42	11.10.04	Shipped	Vintage Cars	France	Small
10312	23	37.63	21.10.04	Shipped	Vintage Cars	USA	Small
10322	30	100	04.11.04	Shipped	Vintage Cars	USA	Medium
10332	26	85.52	17.11.04	Shipped	Vintage Cars	UK	Small
10345	43	53.76	25.11.04	Shipped	Vintage Cars	France	Small
10356	26	31.86	09.12.04	Shipped	Vintage Cars	France	Small
10367	28	30.59	12.01.05	Resolved	Vintage Cars	USA	Small
10380	27	68.35	16.02.05	Shipped	Vintage Cars	Spain	Small
10391	24	100	09.03.05	Shipped	Vintage Cars	Australia	Medium
10421	40	45.7	29.05.05	In Process	Vintage Cars	USA	Small
10103	36	100	29.01.03	Shipped	Trucks and Buses	Norway	Medium
10114	21	100	01.04.03	Shipped	Trucks and Buses	France	Small
10126	27	100	28.05.03	Shipped	Trucks and Buses	Spain	Medium
10140	47	100	24.07.03	Shipped	Trucks and Buses	USA	Medium
10151	42	100	21.09.03	Shipped	Trucks and Buses	Finland	Medium
10165	32	100	22.10.03	Shipped	Trucks and Buses	Singapore	Medium
10175	28	100	06.11.03	Shipped	Trucks and Buses	UK	Small
10184	24	100	14.11.03	Shipped	Trucks and Buses	Spain	Medium
10194	49	100	25.11.03	Shipped	Trucks and Buses	France	Medium
10207	46	100	09.12.03	Shipped	Trucks and Buses	USA	Medium
10217	28	100	04.02.04	Shipped	Trucks and Buses	Singapore	Medium
10229	48	100	11.03.04	Shipped	Trucks and Buses	USA	Medium
10246	29	100	05.05.04	Shipped	Trucks and Buses	Spain	Medium
10259	47	100	15.06.04	Shipped	Trucks and Buses	Singapore	Medium
10271	43	100	20.07.04	Shipped	Trucks and Buses	USA	Medium
10281	25	100	19.08.04	Shipped	Trucks and Buses	USA	Small
10291	48	100	08.09.04	Shipped	Trucks and Buses	Sweden	Medium
10305	24	100	13.10.04	Shipped	Trucks and Buses	USA	Medium
10313	42	100	22.10.04	Shipped	Trucks and Buses	Canada	Medium
10324	31	100	05.11.04	Shipped	Trucks and Buses	USA	Medium
10334	42	100	19.11.04	On Hold	Trucks and Buses	Sweden	Medium
10348	37	100	01.11.04	Shipped	Trucks and Buses	Spain	Medium
10358	41	100	10.12.04	Shipped	Trucks and Buses	Spain	Medium
10371	20	100	23.01.05	Shipped	Trucks and Buses	USA	Medium
10382	20	100	17.02.05	Shipped	Trucks and Buses	USA	Small
10412	70	100	03.05.05	Shipped	Trucks and Buses	Spain	Large
10425	49	100	31.05.05	In Process	Trucks and Buses	France	Medium
10108	35	58.87	03.03.03	Shipped	Motorcycles	Philippines	Small
10121	32	76.88	07.05.03	Shipped	Motorcycles	France	Small
10135	29	61.64	02.07.03	Shipped	Motorcycles	USA	Small
10145	27	60.95	25.08.03	Shipped	Motorcycles	USA	Small
10159	27	80.34	10.10.03	Shipped	Motorcycles	USA	Small
10169	38	74.11	04.11.03	Shipped	Motorcycles	Australia	Small
10180	35	72.03	11.11.03	Shipped	Motorcycles	France	Small
10190	42	76.19	19.11.03	Shipped	Motorcycles	Spain	Medium
10211	21	63.72	15.01.04	Shipped	Motorcycles	France	Small
10224	37	80.34	21.02.04	Shipped	Motorcycles	France	Small
10237	26	79.65	05.04.04	Shipped	Motorcycles	USA	Small
10252	47	65.8	26.05.04	Shipped	Motorcycles	France	Medium
10264	37	65.1	30.06.04	Shipped	Motorcycles	USA	Small
10276	46	75.49	02.08.04	Shipped	Motorcycles	USA	Medium
